,Codice stazione,Sostanza,Conc_max,Comune
20131,F1.73,DITIANON,0.0,Ceprano
20132,F1.73,MANDIPROPAMID,0.0,Ceprano
20133,F1.73,BUPIRIMATE,0.0,Ceprano
20134,F1.73,CLORANTRANILIPROLO,0.0,Ceprano
20135,F1.73,PERMETRINA,0.0,Ceprano
20136,F1.73,PIRIMETANIL,0.0,Ceprano
20137,F1.73,TRICLOPIR,0.0,Ceprano
20138,F1.73,CLORPIRIFOS-METILE,0.0,Ceprano
20139,F1.73,PARATION-ETILE,0.0,Ceprano
20140,F1.73,PROPICONAZOLO,0.0,Ceprano
20141,F1.73,DIMETOATO,0.0,Ceprano
20142,F1.73,MEPTILDINOCAP,0.0,Ceprano
20143,F1.73,ATRAZINA DESETIL,0.0,Ceprano
20144,F1.73,CLORSULFURON,0.0,Ceprano
20145,F1.73,CIROMAZINA,0.0,Ceprano
20146,F1.73,PENCONAZOLO,0.0,Ceprano
20147,F1.73,PROCLORAZ,0.0,Ceprano
20148,F1.73,BUPROFEZIN,0.0,Ceprano
20149,F1.73,METALAXIL-M,0.0,Ceprano
20150,F1.73,BENALAXIL,0.0,Ceprano
20151,F1.73,FOSMET,0.0,Ceprano
20152,F1.73,QUIZALOFOP-ETILE,0.0,Ceprano
20153,F1.73,EXITIAZOX,0.0,Ceprano
20154,F1.73,FLUAZIFOP-P-BUTILE,0.0,Ceprano
20155,F1.73,TRIASULFURON,0.0,Ceprano
20156,F1.73,AZINFOS-METILE,0.0,Ceprano
20157,F1.73,AMETOCTRADIN,0.0,Ceprano
20158,F1.73,DIMETENAMIDE,0.0,Ceprano
20159,F1.73,TRALCOXIDIM,0.0,Ceprano
20160,F1.73,MICLOBUTANIL,0.0,Ceprano
20161,F1.73,CIPROCONAZOLO,0.0,Ceprano
20162,F1.73,MCPA,0.0,Ceprano
20163,F1.73,"2,4-DICLOROFENOSSIACETICO ACIDO",0.0,Ceprano
20164,F1.73,"2,4-DICLOROFENOSSIBUTIRICO ACIDO",0.0,Ceprano
20165,F1.74,IMIDACLOPRID,0.02,Anagni
20166,F1.74,CLORSULFURON,0.03,Anagni
20167,F1.74,TEBUCONAZOLO,0.0,Anagni
20168,F1.74,MEPANIPYRIM,0.0,Anagni
20169,F1.74,DIMETOMORF,0.0,Anagni
20170,F1.74,TIACLOPRID,0.0,Anagni
20171,F1.74,NICOSULFURON,0.0,Anagni
20172,F1.74,SPIROXAMINA,0.0,Anagni
20173,F1.74,DIFENOCONAZOLO,0.0,Anagni
20174,F1.74,FIPRONIL,0.0,Anagni
20175,F1.74,CIAZOFAMID,0.0,Anagni
20176,F1.74,AZIMSULFURON,0.0,Anagni
20177,F1.74,CIPRODINIL,0.0,Anagni
20178,F1.74,MALATION,0.0,Anagni
20179,F1.74,RIMSULFURON,0.0,Anagni
20180,F1.74,PIMETROZINA,0.0,Anagni
20181,F1.74,FENHEXAMID,0.0,Anagni
20182,F1.74,AZOSSISTROBINA,0.0,Anagni
20183,F1.74,ETOPROFOS,0.0,Anagni
20184,F1.74,ACETAMIPRID,0.0,Anagni
20185,F1.74,FENMEDIFAM,0.0,Anagni
20186,F1.74,IPROVALICARB,0.0,Anagni
20187,F1.74,TRIFLOXISTROBIN,0.0,Anagni
20188,F1.74,KRESOXIM-METILE,0.0,Anagni
20189,F1.74,TIAMETOXAM,0.0,Anagni
20190,F1.74,CLOROTOLURON,0.0,Anagni
20191,F1.74,ZOXAMIDE,0.0,Anagni
20192,F1.74,FLONICAMID,0.0,Anagni
20193,F1.74,FENAMIDONE,0.0,Anagni
20194,F1.74,SPINOSAD,0.0,Anagni
20195,F1.74,BROMOXINIL-FENOLO,0.0,Anagni
20196,F1.74,INDOXACARB,0.0,Anagni
20197,F1.74,PIRACLOSTROBIN,0.0,Anagni
20198,F1.74,BOSCALID,0.0,Anagni
20199,F1.74,OXADIAZON,0.0,Anagni
20200,F1.74,METIOCARB,0.0,Anagni
20201,F1.74,METRIBUZIN,0.0,Anagni
20202,F1.74,CLOTHIANIDIN,0.0,Anagni
20203,F1.74,LENACIL,0.0,Anagni
20204,F1.74,METRAFENONE,0.0,Anagni
20205,F1.74,FENAMIFOS,0.0,Anagni
20206,F1.74,PROPARGITE,0.0,Anagni
20207,F1.74,OXAMIL,0.0,Anagni
20208,F1.74,PIRIMIFOS-ETILE,0.0,Anagni
20209,F1.74,TIOPHANATE-METHYL,0.0,Anagni
20210,F1.74,FLUOPICOLIDE,0.0,Anagni
20211,F1.74,PROPIZAMIDE,0.0,Anagni
20212,F1.74,PROPAMOCARB,0.0,Anagni
20213,F1.74,BENTAZONE,0.0,Anagni
20214,F1.74,AZINFOS-ETILE,0.0,Anagni
20215,F1.74,PARATION-METILE,0.0,Anagni
20216,F1.74,LINURON,0.0,Anagni
20217,F1.74,DITIANON,0.0,Anagni
20218,F1.74,MANDIPROPAMID,0.0,Anagni
20219,F1.74,METAMITRON,0.0,Anagni
20220,F1.74,BUPIRIMATE,0.0,Anagni
20221,F1.74,CLORANTRANILIPROLO,0.0,Anagni
20222,F1.74,PERMETRINA,0.0,Anagni
20223,F1.74,PIRIMETANIL,0.0,Anagni
20224,F1.74,TRICLOPIR,0.0,Anagni
20225,F1.74,CLORPIRIFOS-METILE,0.0,Anagni
20226,F1.74,PARATION-ETILE,0.0,Anagni
20227,F1.74,PROPICONAZOLO,0.0,Anagni
20228,F1.74,DIMETOATO,0.0,Anagni
20229,F1.74,MEPTILDINOCAP,0.0,Anagni
20230,F1.74,ATRAZINA DESETIL,0.0,Anagni
20231,F1.74,CICLOXIDIM,0.0,Anagni
20232,F1.74,CARBENDAZIM,0.0,Anagni
20233,F1.74,MESOTRIONE,0.0,Anagni
20234,F1.74,CIROMAZINA,0.0,Anagni
20235,F1.74,PENCONAZOLO,0.0,Anagni
20236,F1.74,PROCLORAZ,0.0,Anagni
20237,F1.74,BUPROFEZIN,0.0,Anagni
20238,F1.74,METALAXIL-M,0.0,Anagni
20239,F1.74,BENALAXIL,0.0,Anagni
20240,F1.74,FOSMET,0.0,Anagni
20241,F1.74,QUIZALOFOP-ETILE,0.0,Anagni
20242,F1.74,EXITIAZOX,0.0,Anagni
20243,F1.74,FLUAZIFOP-P-BUTILE,0.0,Anagni
20244,F1.74,TRIASULFURON,0.0,Anagni
20245,F1.74,AZINFOS-METILE,0.0,Anagni
20246,F1.74,AMETOCTRADIN,0.0,Anagni
20247,F1.74,S-METOLACLOR,0.0,Anagni
20248,F1.74,DIMETENAMIDE,0.0,Anagni
20249,F1.74,TRALCOXIDIM,0.0,Anagni
20250,F1.74,MICLOBUTANIL,0.0,Anagni
20251,F1.74,CIPROCONAZOLO,0.0,Anagni
20252,F1.74,MCPA,0.0,Anagni
20253,F1.74,"2,4-DICLOROFENOSSIACETICO ACIDO",0.0,Anagni
20254,F1.74,ATRAZINA DESISOPROPIL,0.0,Anagni
20255,F1.74,"2,4-DICLOROFENOSSIBUTIRICO ACIDO",0.0,Anagni
20256,F1.75,IMIDACLOPRID,0.0454,Ceccano
20257,F1.75,"2,4-DICLOROFENOSSIBUTIRICO ACIDO",0.0,Ceccano
20258,F1.75,ATRAZINA DESISOPROPIL,0.0,Ceccano
20259,F1.75,CICLOXIDIM,0.0,Ceccano
20260,F1.75,MESOTRIONE,0.0,Ceccano
20261,F1.75,CARBENDAZIM,0.0,Ceccano
20262,F1.75,TEBUCONAZOLO,0.0,Ceccano
20263,F1.75,MEPANIPYRIM,0.0,Ceccano
20264,F1.75,DIMETOMORF,0.0,Ceccano
20265,F1.75,TIACLOPRID,0.0,Ceccano
20266,F1.75,NICOSULFURON,0.0,Ceccano
20267,F1.75,SPIROXAMINA,0.0,Ceccano
20268,F1.75,DIFENOCONAZOLO,0.0,Ceccano
20269,F1.75,FIPRONIL,0.0,Ceccano
20270,F1.75,CIAZOFAMID,0.0,Ceccano
20271,F1.75,AZIMSULFURON,0.0,Ceccano
20272,F1.75,CIPRODINIL,0.0,Ceccano
20273,F1.75,MALATION,0.0,Ceccano
20274,F1.75,RIMSULFURON,0.0,Ceccano
20275,F1.75,PIMETROZINA,0.0,Ceccano
20276,F1.75,FENHEXAMID,0.0,Ceccano
20277,F1.75,AZOSSISTROBINA,0.0,Ceccano
20278,F1.75,ETOPROFOS,0.0,Ceccano
20279,F1.75,ACETAMIPRID,0.0,Ceccano
20280,F1.75,FENMEDIFAM,0.0,Ceccano
20281,F1.75,IPROVALICARB,0.0,Ceccano
20282,F1.75,TRIFLOXISTROBIN,0.0,Ceccano
20283,F1.75,KRESOXIM-METILE,0.0,Ceccano
20284,F1.75,TIAMETOXAM,0.0,Ceccano
20285,F1.75,CLOROTOLURON,0.0,Ceccano
20286,F1.75,ZOXAMIDE,0.0,Ceccano
20287,F1.75,FLONICAMID,0.0,Ceccano
20288,F1.75,FENAMIDONE,0.0,Ceccano
20289,F1.75,SPINOSAD,0.0,Ceccano
20290,F1.75,BROMOXINIL-FENOLO,0.0,Ceccano
20291,F1.75,INDOXACARB,0.0,Ceccano
20292,F1.75,PIRACLOSTROBIN,0.0,Ceccano
20293,F1.75,BOSCALID,0.0,Ceccano
20294,F1.75,OXADIAZON,0.0,Ceccano
20295,F1.75,METIOCARB,0.0,Ceccano
20296,F1.75,METRIBUZIN,0.0,Ceccano
20297,F1.75,CLOTHIANIDIN,0.0,Ceccano
20298,F1.75,LENACIL,0.0,Ceccano
20299,F1.75,METRAFENONE,0.0,Ceccano
20300,F1.75,FENAMIFOS,0.0,Ceccano
20301,F1.75,PROPARGITE,0.0,Ceccano
20302,F1.75,OXAMIL,0.0,Ceccano
20303,F1.75,PIRIMIFOS-ETILE,0.0,Ceccano
20304,F1.75,TIOPHANATE-METHYL,0.0,Ceccano
20305,F1.75,FLUOPICOLIDE,0.0,Ceccano
20306,F1.75,PROPIZAMIDE,0.0,Ceccano
20307,F1.75,PROPAMOCARB,0.0,Ceccano
20308,F1.75,BENTAZONE,0.0,Ceccano
20309,F1.75,AZINFOS-ETILE,0.0,Ceccano
20310,F1.75,PARATION-METILE,0.0,Ceccano
20311,F1.75,LINURON,0.0,Ceccano
20312,F1.75,DITIANON,0.0,Ceccano
20313,F1.75,MANDIPROPAMID,0.0,Ceccano
20314,F1.75,METAMITRON,0.0,Ceccano
20315,F1.75,BUPIRIMATE,0.0,Ceccano
20316,F1.75,CLORANTRANILIPROLO,0.0,Ceccano
20317,F1.75,PERMETRINA,0.0,Ceccano
20318,F1.75,PIRIMETANIL,0.0,Ceccano
20319,F1.75,TRICLOPIR,0.0,Ceccano
20320,F1.75,CLORPIRIFOS-METILE,0.0,Ceccano
20321,F1.75,PARATION-ETILE,0.0,Ceccano
20322,F1.75,PROPICONAZOLO,0.0,Ceccano
20323,F1.75,DIMETOATO,0.0,Ceccano
20324,F1.75,MEPTILDINOCAP,0.0,Ceccano
20325,F1.75,ATRAZINA DESETIL,0.0,Ceccano
20326,F1.75,CLORSULFURON,0.0,Ceccano
20327,F1.75,CIROMAZINA,0.0,Ceccano
20328,F1.75,PENCONAZOLO,0.0,Ceccano
20329,F1.75,PROCLORAZ,0.0,Ceccano
20330,F1.75,BUPROFEZIN,0.0,Ceccano
20331,F1.75,METALAXIL-M,0.0,Ceccano
20332,F1.75,BENALAXIL,0.0,Ceccano
20333,F1.75,FOSMET,0.0,Ceccano
20334,F1.75,QUIZALOFOP-ETILE,0.0,Ceccano
20335,F1.75,EXITIAZOX,0.0,Ceccano
20336,F1.75,FLUAZIFOP-P-BUTILE,0.0,Ceccano
20337,F1.75,TRIASULFURON,0.0,Ceccano
20338,F1.75,AZINFOS-METILE,0.0,Ceccano
20339,F1.75,AMETOCTRADIN,0.0,Ceccano
20340,F1.75,S-METOLACLOR,0.0,Ceccano
20341,F1.75,DIMETENAMIDE,0.0,Ceccano
20342,F1.75,TRALCOXIDIM,0.0,Ceccano
20343,F1.75,MICLOBUTANIL,0.0,Ceccano
20344,F1.75,CIPROCONAZOLO,0.0,Ceccano
20345,F1.75,MCPA,0.0,Ceccano
20346,F1.75,"2,4-DICLOROFENOSSIACETICO ACIDO",0.0,Ceccano
20347,F2.02,S-METOLACLOR,0.01,Sermoneta
20348,F2.02,SPIROXAMINA,0.0,Sermoneta
20349,F2.02,DIFENOCONAZOLO,0.0,Sermoneta
20350,F2.02,FIPRONIL,0.0,Sermoneta
20351,F2.02,MESOTRIONE,0.0,Sermoneta
20352,F2.02,CIAZOFAMID,0.0,Sermoneta
20353,F2.02,AZIMSULFURON,0.0,Sermoneta
20354,F2.02,CIPRODINIL,0.0,Sermoneta
20355,F2.02,MALATION,0.0,Sermoneta
20356,F2.02,RIMSULFURON,0.0,Sermoneta
20357,F2.02,PIMETROZINA,0.0,Sermoneta
20358,F2.02,FENHEXAMID,0.0,Sermoneta
20359,F2.02,AZOSSISTROBINA,0.0,Sermoneta
20360,F2.02,ETOPROFOS,0.0,Sermoneta
20361,F2.02,ACETAMIPRID,0.0,Sermoneta
20362,F2.02,FENMEDIFAM,0.0,Sermoneta
20363,F2.02,IMIDACLOPRID,0.0,Sermoneta
20364,F2.02,IPROVALICARB,0.0,Sermoneta
20365,F2.02,TRIFLOXISTROBIN,0.0,Sermoneta
20366,F2.02,KRESOXIM-METILE,0.0,Sermoneta
20367,F2.02,TIAMETOXAM,0.0,Sermoneta
20368,F2.02,CLOROTOLURON,0.0,Sermoneta
20369,F2.02,ZOXAMIDE,0.0,Sermoneta
20370,F2.02,FLONICAMID,0.0,Sermoneta
20371,F2.02,FENAMIDONE,0.0,Sermoneta
20372,F2.02,SPINOSAD,0.0,Sermoneta
20373,F2.02,BROMOXINIL-FENOLO,0.0,Sermoneta
20374,F2.02,INDOXACARB,0.0,Sermoneta
20375,F2.02,PIRACLOSTROBIN,0.0,Sermoneta
20376,F2.02,BOSCALID,0.0,Sermoneta
20377,F2.02,OXADIAZON,0.0,Sermoneta
20378,F2.02,METIOCARB,0.0,Sermoneta
20379,F2.02,METRIBUZIN,0.0,Sermoneta
20380,F2.02,CLOTHIANIDIN,0.0,Sermoneta
20381,F2.02,LENACIL,0.0,Sermoneta
20382,F2.02,METRAFENONE,0.0,Sermoneta
20383,F2.02,FENAMIFOS,0.0,Sermoneta
20384,F2.02,PROPARGITE,0.0,Sermoneta
20385,F2.02,TIACLOPRID,0.0,Sermoneta
20386,F2.02,CICLOXIDIM,0.0,Sermoneta
20387,F2.02,NICOSULFURON,0.0,Sermoneta
20388,F2.02,TEBUCONAZOLO,0.0,Sermoneta
20389,F2.02,OXAMIL,0.0,Sermoneta
20390,F2.02,PIRIMIFOS-ETILE,0.0,Sermoneta
20391,F2.02,TIOPHANATE-METHYL,0.0,Sermoneta
20392,F2.02,FLUOPICOLIDE,0.0,Sermoneta
20393,F2.02,PROPIZAMIDE,0.0,Sermoneta
20394,F2.02,PROPAMOCARB,0.0,Sermoneta
20395,F2.02,MEPANIPYRIM,0.0,Sermoneta
20396,F2.02,BENTAZONE,0.0,Sermoneta
20397,F2.02,AZINFOS-ETILE,0.0,Sermoneta
20398,F2.02,PARATION-METILE,0.0,Sermoneta
20399,F2.02,LINURON,0.0,Sermoneta
20400,F2.02,DITIANON,0.0,Sermoneta
20401,F2.02,MANDIPROPAMID,0.0,Sermoneta
20402,F2.02,METAMITRON,0.0,Sermoneta
20403,F2.02,BUPIRIMATE,0.0,Sermoneta
20404,F2.02,CLORANTRANILIPROLO,0.0,Sermoneta
20405,F2.02,PERMETRINA,0.0,Sermoneta
20406,F2.02,PIRIMETANIL,0.0,Sermoneta
20407,F2.02,TRICLOPIR,0.0,Sermoneta
20408,F2.02,CLORPIRIFOS-METILE,0.0,Sermoneta
20409,F2.02,PARATION-ETILE,0.0,Sermoneta
20410,F2.02,PROPICONAZOLO,0.0,Sermoneta
20411,F2.02,DIMETOATO,0.0,Sermoneta
20412,F2.02,MEPTILDINOCAP,0.0,Sermoneta
20413,F2.02,ATRAZINA DESETIL,0.0,Sermoneta
20414,F2.02,CLORSULFURON,0.0,Sermoneta
20415,F2.02,CIROMAZINA,0.0,Sermoneta
20416,F2.02,PENCONAZOLO,0.0,Sermoneta
20417,F2.02,PROCLORAZ,0.0,Sermoneta
20418,F2.02,BUPROFEZIN,0.0,Sermoneta
20419,F2.02,CARBENDAZIM,0.0,Sermoneta
20420,F2.02,METALAXIL-M,0.0,Sermoneta
20421,F2.02,BENALAXIL,0.0,Sermoneta
20422,F2.02,FOSMET,0.0,Sermoneta
20423,F2.02,QUIZALOFOP-ETILE,0.0,Sermoneta
20424,F2.02,EXITIAZOX,0.0,Sermoneta
20425,F2.02,FLUAZIFOP-P-BUTILE,0.0,Sermoneta
20426,F2.02,TRIASULFURON,0.0,Sermoneta
20427,F2.02,AZINFOS-METILE,0.0,Sermoneta
20428,F2.02,AMETOCTRADIN,0.0,Sermoneta
20429,F2.02,ATRAZINA DESISOPROPIL,0.0,Sermoneta
20430,F2.02,DIMETENAMIDE,0.0,Sermoneta
20431,F2.02,TRALCOXIDIM,0.0,Sermoneta
20432,F2.02,MICLOBUTANIL,0.0,Sermoneta
20433,F2.02,CIPROCONAZOLO,0.0,Sermoneta
20434,F2.02,MCPA,0.0,Sermoneta
20435,F2.02,"2,4-DICLOROFENOSSIACETICO ACIDO",0.0,Sermoneta
20436,F2.02,"2,4-DICLOROFENOSSIBUTIRICO ACIDO",0.0,Sermoneta
20437,F2.02,DIMETOMORF,0.0,Sermoneta
20438,F2.05,S-METOLACLOR,0.0332,Terracina
20439,F2.05,LENACIL,0.0368,Terracina
20440,F2.05,PROPIZAMIDE,0.03,Terracina
20441,F2.05,DIMETOATO,0.044000000000000004,Terracina
20442,F2.05,FLUOPICOLIDE,0.0,Terracina
20443,F2.05,ATRAZINA DESISOPROPIL,0.0,Terracina
20444,F2.05,CICLOXIDIM,0.0,Terracina
20445,F2.05,MESOTRIONE,0.0,Terracina
20446,F2.05,CARBENDAZIM,0.0,Terracina
20447,F2.05,TEBUCONAZOLO,0.0,Terracina
20448,F2.05,MEPANIPYRIM,0.0,Terracina
20449,F2.05,DIMETOMORF,0.0,Terracina
20450,F2.05,TIACLOPRID,0.0,Terracina
20451,F2.05,NICOSULFURON,0.0,Terracina
20452,F2.05,SPIROXAMINA,0.0,Terracina
20453,F2.05,DIFENOCONAZOLO,0.0,Terracina
20454,F2.05,FIPRONIL,0.0,Terracina
20455,F2.05,CIAZOFAMID,0.0,Terracina
20456,F2.05,AZIMSULFURON,0.0,Terracina
20457,F2.05,CIPRODINIL,0.0,Terracina
20458,F2.05,MALATION,0.0,Terracina
20459,F2.05,RIMSULFURON,0.0,Terracina
20460,F2.05,PIMETROZINA,0.0,Terracina
20461,F2.05,FENHEXAMID,0.0,Terracina
20462,F2.05,AZOSSISTROBINA,0.0,Terracina
20463,F2.05,ETOPROFOS,0.0,Terracina
20464,F2.05,ACETAMIPRID,0.0,Terracina
20465,F2.05,FENMEDIFAM,0.0,Terracina
20466,F2.05,IMIDACLOPRID,0.0,Terracina
20467,F2.05,IPROVALICARB,0.0,Terracina
20468,F2.05,TRIFLOXISTROBIN,0.0,Terracina
20469,F2.05,KRESOXIM-METILE,0.0,Terracina
20470,F2.05,TIAMETOXAM,0.0,Terracina
20471,F2.05,CLOROTOLURON,0.0,Terracina
20472,F2.05,ZOXAMIDE,0.0,Terracina
20473,F2.05,FLONICAMID,0.0,Terracina
20474,F2.05,FENAMIDONE,0.0,Terracina
20475,F2.05,SPINOSAD,0.0,Terracina
20476,F2.05,BROMOXINIL-FENOLO,0.0,Terracina
20477,F2.05,INDOXACARB,0.0,Terracina
20478,F2.05,PIRACLOSTROBIN,0.0,Terracina
20479,F2.05,BOSCALID,0.0,Terracina
20480,F2.05,OXADIAZON,0.0,Terracina
20481,F2.05,METIOCARB,0.0,Terracina
20482,F2.05,METRIBUZIN,0.0,Terracina
20483,F2.05,CLOTHIANIDIN,0.0,Terracina
20484,F2.05,METRAFENONE,0.0,Terracina
20485,F2.05,FENAMIFOS,0.0,Terracina
20486,F2.05,PROPARGITE,0.0,Terracina
20487,F2.05,OXAMIL,0.0,Terracina
20488,F2.05,PIRIMIFOS-ETILE,0.0,Terracina
20489,F2.05,TIOPHANATE-METHYL,0.0,Terracina
20490,F2.05,PROPAMOCARB,0.0,Terracina
20491,F2.05,BENTAZONE,0.0,Terracina
20492,F2.05,AZINFOS-ETILE,0.0,Terracina
20493,F2.05,PARATION-METILE,0.0,Terracina
20494,F2.05,LINURON,0.0,Terracina
20495,F2.05,DITIANON,0.0,Terracina
20496,F2.05,MANDIPROPAMID,0.0,Terracina
20497,F2.05,METAMITRON,0.0,Terracina
20498,F2.05,BUPIRIMATE,0.0,Terracina
20499,F2.05,CLORANTRANILIPROLO,0.0,Terracina
20500,F2.05,PERMETRINA,0.0,Terracina
20501,F2.05,PIRIMETANIL,0.0,Terracina
20502,F2.05,TRICLOPIR,0.0,Terracina
20503,F2.05,CLORPIRIFOS-METILE,0.0,Terracina
20504,F2.05,PARATION-ETILE,0.0,Terracina
20505,F2.05,PROPICONAZOLO,0.0,Terracina
20506,F2.05,MEPTILDINOCAP,0.0,Terracina
20507,F2.05,ATRAZINA DESETIL,0.0,Terracina
20508,F2.05,CLORSULFURON,0.0,Terracina
20509,F2.05,CIROMAZINA,0.0,Terracina
20510,F2.05,PENCONAZOLO,0.0,Terracina
20511,F2.05,PROCLORAZ,0.0,Terracina
20512,F2.05,BUPROFEZIN,0.0,Terracina
20513,F2.05,METALAXIL-M,0.0,Terracina
20514,F2.05,BENALAXIL,0.0,Terracina
20515,F2.05,FOSMET,0.0,Terracina
20516,F2.05,QUIZALOFOP-ETILE,0.0,Terracina
20517,F2.05,EXITIAZOX,0.0,Terracina
20518,F2.05,FLUAZIFOP-P-BUTILE,0.0,Terracina
20519,F2.05,TRIASULFURON,0.0,Terracina
20520,F2.05,AZINFOS-METILE,0.0,Terracina
20521,F2.05,AMETOCTRADIN,0.0,Terracina
20522,F2.05,DIMETENAMIDE,0.0,Terracina
20523,F2.05,TRALCOXIDIM,0.0,Terracina
20524,F2.05,MICLOBUTANIL,0.0,Terracina
20525,F2.05,CIPROCONAZOLO,0.0,Terracina
20526,F2.05,MCPA,0.0,Terracina
20527,F2.05,"2,4-DICLOROFENOSSIACETICO ACIDO",0.0,Terracina
20528,F2.05,"2,4-DICLOROFENOSSIBUTIRICO ACIDO",0.0,Terracina
20529,F2.07,CIPERMETRINA,0.0001,Terracina
20530,F2.07,AMETOCTRADIN,0.08,Terracina
20531,F2.07,DICOFOL,0.0006,Terracina
20532,F2.07,CARBENDAZIM,0.01,Terracina
20533,F2.07,TIACLOPRID,0.0,Terracina
20534,F2.07,ATRAZINA DESISOPROPIL,0.0,Terracina
20535,F2.07,CICLOXIDIM,0.0,Terracina
20536,F2.07,MESOTRIONE,0.0,Terracina
20537,F2.07,TEBUCONAZOLO,0.0,Terracina
20538,F2.07,MEPANIPYRIM,0.0,Terracina
20539,F2.07,DIMETOMORF,0.0,Terracina
20540,F2.07,NICOSULFURON,0.0,Terracina
20541,F2.07,ENDOSULFAN,0.0,Terracina
20542,F2.07,SPIROXAMINA,0.0,Terracina
20543,F2.07,ESACLOROBENZENE,0.0,Terracina
20544,F2.07,DIFENOCONAZOLO,0.0,Terracina
20545,F2.07,FIPRONIL,0.0,Terracina
20546,F2.07,CIAZOFAMID,0.0,Terracina
20547,F2.07,AZIMSULFURON,0.0,Terracina
20548,F2.07,CIPRODINIL,0.0,Terracina
20549,F2.07,MALATION,0.0,Terracina
20550,F2.07,SIMAZINA,0.0,Terracina
20551,F2.07,RIMSULFURON,0.0,Terracina
20552,F2.07,PIMETROZINA,0.0,Terracina
20553,F2.07,CHINOSSIFEN,0.0,Terracina
20554,F2.07,FENHEXAMID,0.0,Terracina
20555,F2.07,AZOSSISTROBINA,0.0,Terracina
20556,F2.07,ETOPROFOS,0.0,Terracina
20557,F2.07,ACETAMIPRID,0.0,Terracina
20558,F2.07,FENMEDIFAM,0.0,Terracina
20559,F2.07,IMIDACLOPRID,0.0,Terracina
20560,F2.07,IPROVALICARB,0.0,Terracina
20561,F2.07,TRIFLOXISTROBIN,0.0,Terracina
20562,F2.07,KRESOXIM-METILE,0.0,Terracina
20563,F2.07,TIAMETOXAM,0.0,Terracina
20564,F2.07,CLOROTOLURON,0.0,Terracina
20565,F2.07,ZOXAMIDE,0.0,Terracina
20566,F2.07,FLONICAMID,0.0,Terracina
20567,F2.07,TRIFLURALIN,0.0,Terracina
20568,F2.07,ALACLOR,0.0,Terracina
20569,F2.07,FENAMIDONE,0.0,Terracina
20570,F2.07,SPINOSAD,0.0,Terracina
20571,F2.07,BROMOXINIL-FENOLO,0.0,Terracina
20572,F2.07,INDOXACARB,0.0,Terracina
20573,F2.07,PIRACLOSTROBIN,0.0,Terracina
20574,F2.07,BOSCALID,0.0,Terracina
20575,F2.07,ATRAZINA,0.0,Terracina
20576,F2.07,OXADIAZON,0.0,Terracina
20577,F2.07,METIOCARB,0.0,Terracina
20578,F2.07,METRIBUZIN,0.0,Terracina
20579,F2.07,CLOTHIANIDIN,0.0,Terracina
20580,F2.07,LENACIL,0.0,Terracina
20581,F2.07,METRAFENONE,0.0,Terracina
20582,F2.07,FENAMIFOS,0.0,Terracina
20583,F2.07,PROPARGITE,0.0,Terracina
20584,F2.07,OXAMIL,0.0,Terracina
20585,F2.07,PIRIMIFOS-ETILE,0.0,Terracina
20586,F2.07,TIOPHANATE-METHYL,0.0,Terracina
20587,F2.07,FLUOPICOLIDE,0.0,Terracina
20588,F2.07,PROPIZAMIDE,0.0,Terracina
20589,F2.07,PROPAMOCARB,0.0,Terracina
20590,F2.07,BENTAZONE,0.0,Terracina
20591,F2.07,AZINFOS-ETILE,0.0,Terracina
20592,F2.07,CIBUTRINA,0.0,Terracina
20593,F2.07,CLORPIRIFOS,0.0,Terracina
20594,F2.07,PARATION-METILE,0.0,Terracina
20595,F2.07,DIURON,0.0,Terracina
20596,F2.07,LINURON,0.0,Terracina
20597,F2.07,DITIANON,0.0,Terracina
20598,F2.07,ISOPROTURON,0.0,Terracina
20599,F2.07,MANDIPROPAMID,0.0,Terracina
20600,F2.07,METAMITRON,0.0,Terracina
20601,F2.07,BUPIRIMATE,0.0,Terracina
20602,F2.07,BIFENOX,0.0,Terracina
20603,F2.07,CLORFENVINFOS,0.0,Terracina
20604,F2.07,CLORANTRANILIPROLO,0.0,Terracina
20605,F2.07,"DDT, pp",0.0,Terracina
20606,F2.07,PERMETRINA,0.0,Terracina
20607,F2.07,PIRIMETANIL,0.0,Terracina
20608,F2.07,TRICLOPIR,0.0,Terracina
20609,F2.07,CLORPIRIFOS-METILE,0.0,Terracina
20610,F2.07,PARATION-ETILE,0.0,Terracina
20611,F2.07,PROPICONAZOLO,0.0,Terracina
20612,F2.07,DIMETOATO,0.0,Terracina
20613,F2.07,ESACLOROCICLOESANO,0.0,Terracina
20614,F2.07,MEPTILDINOCAP,0.0,Terracina
20615,F2.07,ATRAZINA DESETIL,0.0,Terracina
20616,F2.07,DICLORVOS,0.0,Terracina
20617,F2.07,CLORSULFURON,0.0,Terracina
20618,F2.07,CIROMAZINA,0.0,Terracina
20619,F2.07,PENCONAZOLO,0.0,Terracina
20620,F2.07,PROCLORAZ,0.0,Terracina
20621,F2.07,BUPROFEZIN,0.0,Terracina
20622,F2.07,METALAXIL-M,0.0,Terracina
20623,F2.07,BENALAXIL,0.0,Terracina
20624,F2.07,FOSMET,0.0,Terracina
20625,F2.07,ACLONIFEN,0.0,Terracina
20626,F2.07,QUIZALOFOP-ETILE,0.0,Terracina
20627,F2.07,EXITIAZOX,0.0,Terracina
20628,F2.07,FLUAZIFOP-P-BUTILE,0.0,Terracina
20629,F2.07,TRIASULFURON,0.0,Terracina
