Comune,Codice stazione,Sostanza,Conc_max
fano adriano,R1304SG1,"DDD, op",0.0
fano adriano,R1304SG1,TRIADIMENOL,0.0
fano adriano,R1304SG1,CLORPIRIFOS-METILE,0.0
fano adriano,R1304SG1,PARATION-ETILE,0.0
fano adriano,R1304SG1,METALAXIL,0.0
fano adriano,R1304SG1,ESACLOROCICLOESANO gamma,0.0
fano adriano,R1304SG1,FENARIMOL,0.0
fano adriano,R1304SG1,ATRAZINA DESETIL,0.0
fano adriano,R1304SG1,METALAXIL-M,0.0
fano adriano,R1304SG1,BENALAXIL,0.0
fano adriano,R1304SG1,PROMETRINA,0.0
fano adriano,R1304SG1,EPTACLORO,0.0
fano adriano,R1304SG1,OXADIXIL,0.0
fano adriano,R1304SG1,AMETRINA,0.0
fano adriano,R1304SG1,MICLOBUTANIL,0.0
crognaleto,R1304VM1,CLORPROFAM,0.0
crognaleto,R1304VM1,ENDOSULFAN-SOLFATO,0.0
crognaleto,R1304VM1,CICLOATO,0.0
crognaleto,R1304VM1,ESACLOROBENZENE,0.0
crognaleto,R1304VM1,FENITROTION,0.0
crognaleto,R1304VM1,SIMAZINA,0.0
crognaleto,R1304VM1,PROPAZINA,0.0
crognaleto,R1304VM1,CARBOFURAN,0.0
crognaleto,R1304VM1,TRIFLURALIN,0.0
crognaleto,R1304VM1,ALACLOR,0.0
crognaleto,R1304VM1,CLOROTALONIL,0.0
crognaleto,R1304VM1,ATRAZINA,0.0
crognaleto,R1304VM1,OXADIAZON,0.0
crognaleto,R1304VM1,PROPIZAMIDE,0.0
crognaleto,R1304VM1,CLORPIRIFOS,0.0
crognaleto,R1304VM1,PARATION-METILE,0.0
crognaleto,R1304VM1,FORATE,0.0
crognaleto,R1304VM1,METOBROMURON,0.0
crognaleto,R1304VM1,ESACLOROCICLOESANO alfa,0.0
crognaleto,R1304VM1,ESACLOROCICLOESANO beta,0.0
crognaleto,R1304VM1,ESACLOROCICLOESANO delta,0.0
crognaleto,R1304VM1,PROCIMIDONE,0.0
crognaleto,R1304VM1,LINURON,0.0
crognaleto,R1304VM1,"ENDOSULFAN, beta",0.0
crognaleto,R1304VM1,"DDE, op",0.0
crognaleto,R1304VM1,PENDIMETALIN,0.0
crognaleto,R1304VM1,"DDT, pp",0.0
crognaleto,R1304VM1,METOLACLOR,0.0
crognaleto,R1304VM1,"DDD, op",0.0
crognaleto,R1304VM1,TRIADIMENOL,0.0
crognaleto,R1304VM1,CLORPIRIFOS-METILE,0.0
crognaleto,R1304VM1,PARATION-ETILE,0.0
crognaleto,R1304VM1,METALAXIL,0.0
crognaleto,R1304VM1,ESACLOROCICLOESANO gamma,0.0
crognaleto,R1304VM1,FENARIMOL,0.0
crognaleto,R1304VM1,ATRAZINA DESETIL,0.0
crognaleto,R1304VM1,METALAXIL-M,0.0
crognaleto,R1304VM1,BENALAXIL,0.0
crognaleto,R1304VM1,PROMETRINA,0.0
crognaleto,R1304VM1,EPTACLORO,0.0
crognaleto,R1304VM1,OXADIXIL,0.0
crognaleto,R1304VM1,AMETRINA,0.0
crognaleto,R1304VM1,MICLOBUTANIL,0.0
campotosto,R1304VM1A,CLORPROFAM,0.0
campotosto,R1304VM1A,ENDOSULFAN-SOLFATO,0.0
campotosto,R1304VM1A,CICLOATO,0.0
campotosto,R1304VM1A,ESACLOROBENZENE,0.0
campotosto,R1304VM1A,FENITROTION,0.0
campotosto,R1304VM1A,SIMAZINA,0.0
campotosto,R1304VM1A,PROPAZINA,0.0
campotosto,R1304VM1A,CARBOFURAN,0.0
campotosto,R1304VM1A,TRIFLURALIN,0.0
campotosto,R1304VM1A,ALACLOR,0.0
campotosto,R1304VM1A,CLOROTALONIL,0.0
campotosto,R1304VM1A,ATRAZINA,0.0
campotosto,R1304VM1A,OXADIAZON,0.0
campotosto,R1304VM1A,PROPIZAMIDE,0.0
campotosto,R1304VM1A,CLORPIRIFOS,0.0
campotosto,R1304VM1A,PARATION-METILE,0.0
campotosto,R1304VM1A,FORATE,0.0
campotosto,R1304VM1A,METOBROMURON,0.0
campotosto,R1304VM1A,ESACLOROCICLOESANO alfa,0.0
campotosto,R1304VM1A,ESACLOROCICLOESANO beta,0.0
campotosto,R1304VM1A,ESACLOROCICLOESANO delta,0.0
campotosto,R1304VM1A,PROCIMIDONE,0.0
campotosto,R1304VM1A,LINURON,0.0
campotosto,R1304VM1A,"ENDOSULFAN, beta",0.0
campotosto,R1304VM1A,"DDE, op",0.0
campotosto,R1304VM1A,PENDIMETALIN,0.0
campotosto,R1304VM1A,"DDT, pp",0.0
campotosto,R1304VM1A,METOLACLOR,0.0
campotosto,R1304VM1A,"DDD, op",0.0
campotosto,R1304VM1A,TRIADIMENOL,0.0
campotosto,R1304VM1A,CLORPIRIFOS-METILE,0.0
campotosto,R1304VM1A,PARATION-ETILE,0.0
campotosto,R1304VM1A,METALAXIL,0.0
campotosto,R1304VM1A,ESACLOROCICLOESANO gamma,0.0
campotosto,R1304VM1A,FENARIMOL,0.0
campotosto,R1304VM1A,ATRAZINA DESETIL,0.0
campotosto,R1304VM1A,METALAXIL-M,0.0
campotosto,R1304VM1A,BENALAXIL,0.0
campotosto,R1304VM1A,PROMETRINA,0.0
campotosto,R1304VM1A,EPTACLORO,0.0
campotosto,R1304VM1A,OXADIXIL,0.0
campotosto,R1304VM1A,AMETRINA,0.0
campotosto,R1304VM1A,MICLOBUTANIL,0.0
crognaleto,R1304VM2,CLORPROFAM,0.0
crognaleto,R1304VM2,ENDOSULFAN-SOLFATO,0.0
crognaleto,R1304VM2,CICLOATO,0.0
crognaleto,R1304VM2,ESACLOROBENZENE,0.0
crognaleto,R1304VM2,FENITROTION,0.0
crognaleto,R1304VM2,SIMAZINA,0.0
crognaleto,R1304VM2,PROPAZINA,0.0
crognaleto,R1304VM2,CARBOFURAN,0.0
crognaleto,R1304VM2,TRIFLURALIN,0.0
crognaleto,R1304VM2,ALACLOR,0.0
crognaleto,R1304VM2,CLOROTALONIL,0.0
crognaleto,R1304VM2,ATRAZINA,0.0
crognaleto,R1304VM2,OXADIAZON,0.0
crognaleto,R1304VM2,PROPIZAMIDE,0.0
crognaleto,R1304VM2,CLORPIRIFOS,0.0
crognaleto,R1304VM2,PARATION-METILE,0.0
crognaleto,R1304VM2,FORATE,0.0
crognaleto,R1304VM2,METOBROMURON,0.0
crognaleto,R1304VM2,ESACLOROCICLOESANO alfa,0.0
crognaleto,R1304VM2,ESACLOROCICLOESANO beta,0.0
crognaleto,R1304VM2,ESACLOROCICLOESANO delta,0.0
crognaleto,R1304VM2,PROCIMIDONE,0.0
crognaleto,R1304VM2,LINURON,0.0
crognaleto,R1304VM2,"ENDOSULFAN, beta",0.0
crognaleto,R1304VM2,"DDE, op",0.0
crognaleto,R1304VM2,PENDIMETALIN,0.0
crognaleto,R1304VM2,"DDT, pp",0.0
crognaleto,R1304VM2,METOLACLOR,0.0
crognaleto,R1304VM2,"DDD, op",0.0
crognaleto,R1304VM2,TRIADIMENOL,0.0
crognaleto,R1304VM2,CLORPIRIFOS-METILE,0.0
crognaleto,R1304VM2,PARATION-ETILE,0.0
crognaleto,R1304VM2,METALAXIL,0.0
crognaleto,R1304VM2,ESACLOROCICLOESANO gamma,0.0
crognaleto,R1304VM2,FENARIMOL,0.0
crognaleto,R1304VM2,ATRAZINA DESETIL,0.0
crognaleto,R1304VM2,METALAXIL-M,0.0
crognaleto,R1304VM2,BENALAXIL,0.0
crognaleto,R1304VM2,PROMETRINA,0.0
crognaleto,R1304VM2,EPTACLORO,0.0
crognaleto,R1304VM2,OXADIXIL,0.0
crognaleto,R1304VM2,AMETRINA,0.0
crognaleto,R1304VM2,MICLOBUTANIL,0.0
montorio al vomano,R1304VM5,ESACLOROBENZENE,0.0
montorio al vomano,R1304VM5,CLORPROFAM,0.0
montorio al vomano,R1304VM5,ENDOSULFAN-SOLFATO,0.0
montorio al vomano,R1304VM5,CICLOATO,0.0
montorio al vomano,R1304VM5,FENITROTION,0.0
montorio al vomano,R1304VM5,SIMAZINA,0.0
montorio al vomano,R1304VM5,PROPAZINA,0.0
montorio al vomano,R1304VM5,CARBOFURAN,0.0
montorio al vomano,R1304VM5,TRIFLURALIN,0.0
montorio al vomano,R1304VM5,ALACLOR,0.0
montorio al vomano,R1304VM5,CLOROTALONIL,0.0
montorio al vomano,R1304VM5,ATRAZINA,0.0
montorio al vomano,R1304VM5,OXADIAZON,0.0
montorio al vomano,R1304VM5,PROPIZAMIDE,0.0
montorio al vomano,R1304VM5,CLORPIRIFOS,0.0
montorio al vomano,R1304VM5,PARATION-METILE,0.0
montorio al vomano,R1304VM5,FORATE,0.0
montorio al vomano,R1304VM5,METOBROMURON,0.0
montorio al vomano,R1304VM5,ESACLOROCICLOESANO alfa,0.0
montorio al vomano,R1304VM5,ESACLOROCICLOESANO beta,0.0
montorio al vomano,R1304VM5,ESACLOROCICLOESANO delta,0.0
montorio al vomano,R1304VM5,PROCIMIDONE,0.0
montorio al vomano,R1304VM5,LINURON,0.0
montorio al vomano,R1304VM5,"ENDOSULFAN, beta",0.0
montorio al vomano,R1304VM5,"DDE, op",0.0
montorio al vomano,R1304VM5,PENDIMETALIN,0.0
montorio al vomano,R1304VM5,"DDT, pp",0.0
montorio al vomano,R1304VM5,METOLACLOR,0.0
montorio al vomano,R1304VM5,"DDD, op",0.0
montorio al vomano,R1304VM5,TRIADIMENOL,0.0
montorio al vomano,R1304VM5,CLORPIRIFOS-METILE,0.0
montorio al vomano,R1304VM5,PARATION-ETILE,0.0
montorio al vomano,R1304VM5,METALAXIL,0.0
montorio al vomano,R1304VM5,ESACLOROCICLOESANO gamma,0.0
montorio al vomano,R1304VM5,FENARIMOL,0.0
montorio al vomano,R1304VM5,ATRAZINA DESETIL,0.0
montorio al vomano,R1304VM5,METALAXIL-M,0.0
montorio al vomano,R1304VM5,BENALAXIL,0.0
montorio al vomano,R1304VM5,PROMETRINA,0.0
montorio al vomano,R1304VM5,EPTACLORO,0.0
montorio al vomano,R1304VM5,OXADIXIL,0.0
montorio al vomano,R1304VM5,AMETRINA,0.0
montorio al vomano,R1304VM5,MICLOBUTANIL,0.0
montorio al vomano,R1304VM5BIS,ESACLOROBENZENE,0.0
montorio al vomano,R1304VM5BIS,CLORPROFAM,0.0
montorio al vomano,R1304VM5BIS,FENITROTION,0.0
montorio al vomano,R1304VM5BIS,SIMAZINA,0.0
montorio al vomano,R1304VM5BIS,PROPAZINA,0.0
montorio al vomano,R1304VM5BIS,CARBOFURAN,0.0
montorio al vomano,R1304VM5BIS,TRIFLURALIN,0.0
montorio al vomano,R1304VM5BIS,ALACLOR,0.0
montorio al vomano,R1304VM5BIS,CLOROTALONIL,0.0
montorio al vomano,R1304VM5BIS,ATRAZINA,0.0
montorio al vomano,R1304VM5BIS,OXADIAZON,0.0
montorio al vomano,R1304VM5BIS,PROPIZAMIDE,0.0
montorio al vomano,R1304VM5BIS,CLORPIRIFOS,0.0
montorio al vomano,R1304VM5BIS,PARATION-METILE,0.0
montorio al vomano,R1304VM5BIS,FORATE,0.0
montorio al vomano,R1304VM5BIS,METOBROMURON,0.0
montorio al vomano,R1304VM5BIS,ESACLOROCICLOESANO alfa,0.0
montorio al vomano,R1304VM5BIS,ESACLOROCICLOESANO beta,0.0
montorio al vomano,R1304VM5BIS,ESACLOROCICLOESANO delta,0.0
montorio al vomano,R1304VM5BIS,PROCIMIDONE,0.0
montorio al vomano,R1304VM5BIS,CICLOATO,0.0
montorio al vomano,R1304VM5BIS,"ENDOSULFAN, beta",0.0
montorio al vomano,R1304VM5BIS,"DDE, op",0.0
montorio al vomano,R1304VM5BIS,PENDIMETALIN,0.0
montorio al vomano,R1304VM5BIS,"DDT, pp",0.0
montorio al vomano,R1304VM5BIS,METOLACLOR,0.0
montorio al vomano,R1304VM5BIS,"DDD, op",0.0
montorio al vomano,R1304VM5BIS,TRIADIMENOL,0.0
montorio al vomano,R1304VM5BIS,CLORPIRIFOS-METILE,0.0
montorio al vomano,R1304VM5BIS,PARATION-ETILE,0.0
montorio al vomano,R1304VM5BIS,ENDOSULFAN-SOLFATO,0.0
montorio al vomano,R1304VM5BIS,METALAXIL,0.0
montorio al vomano,R1304VM5BIS,ESACLOROCICLOESANO gamma,0.0
montorio al vomano,R1304VM5BIS,FENARIMOL,0.0
montorio al vomano,R1304VM5BIS,ATRAZINA DESETIL,0.0
montorio al vomano,R1304VM5BIS,METALAXIL-M,0.0
montorio al vomano,R1304VM5BIS,BENALAXIL,0.0
montorio al vomano,R1304VM5BIS,PROMETRINA,0.0
montorio al vomano,R1304VM5BIS,EPTACLORO,0.0
montorio al vomano,R1304VM5BIS,OXADIXIL,0.0
montorio al vomano,R1304VM5BIS,AMETRINA,0.0
montorio al vomano,R1304VM5BIS,MICLOBUTANIL,0.0
cellino attanasio,R1304VM6,CLORPROFAM,0.0
cellino attanasio,R1304VM6,ENDOSULFAN-SOLFATO,0.0
cellino attanasio,R1304VM6,CICLOATO,0.0
cellino attanasio,R1304VM6,ESACLOROBENZENE,0.0
cellino attanasio,R1304VM6,FENITROTION,0.0
cellino attanasio,R1304VM6,SIMAZINA,0.0
cellino attanasio,R1304VM6,PROPAZINA,0.0
cellino attanasio,R1304VM6,CARBOFURAN,0.0
cellino attanasio,R1304VM6,TRIFLURALIN,0.0
cellino attanasio,R1304VM6,ALACLOR,0.0
cellino attanasio,R1304VM6,CLOROTALONIL,0.0
cellino attanasio,R1304VM6,ATRAZINA,0.0
cellino attanasio,R1304VM6,OXADIAZON,0.0
cellino attanasio,R1304VM6,PROPIZAMIDE,0.0
cellino attanasio,R1304VM6,CLORPIRIFOS,0.0
cellino attanasio,R1304VM6,PARATION-METILE,0.0
cellino attanasio,R1304VM6,FORATE,0.0
cellino attanasio,R1304VM6,METOBROMURON,0.0
cellino attanasio,R1304VM6,ESACLOROCICLOESANO alfa,0.0
cellino attanasio,R1304VM6,ESACLOROCICLOESANO beta,0.0
cellino attanasio,R1304VM6,ESACLOROCICLOESANO delta,0.0
cellino attanasio,R1304VM6,PROCIMIDONE,0.0
cellino attanasio,R1304VM6,LINURON,0.0
cellino attanasio,R1304VM6,"ENDOSULFAN, beta",0.0
cellino attanasio,R1304VM6,"DDE, op",0.0
cellino attanasio,R1304VM6,PENDIMETALIN,0.0
cellino attanasio,R1304VM6,"DDT, pp",0.0
cellino attanasio,R1304VM6,METOLACLOR,0.0
cellino attanasio,R1304VM6,"DDD, op",0.0
cellino attanasio,R1304VM6,TRIADIMENOL,0.0
cellino attanasio,R1304VM6,CLORPIRIFOS-METILE,0.0
cellino attanasio,R1304VM6,PARATION-ETILE,0.0
cellino attanasio,R1304VM6,METALAXIL,0.0
cellino attanasio,R1304VM6,ESACLOROCICLOESANO gamma,0.0
cellino attanasio,R1304VM6,FENARIMOL,0.0
cellino attanasio,R1304VM6,ATRAZINA DESETIL,0.0
cellino attanasio,R1304VM6,METALAXIL-M,0.0
cellino attanasio,R1304VM6,BENALAXIL,0.0
cellino attanasio,R1304VM6,PROMETRINA,0.0
cellino attanasio,R1304VM6,EPTACLORO,0.0
cellino attanasio,R1304VM6,OXADIXIL,0.0
cellino attanasio,R1304VM6,AMETRINA,0.0
cellino attanasio,R1304VM6,MICLOBUTANIL,0.0
roseto degli abruzzi,R1304VM7,PROCIMIDONE,0.0
roseto degli abruzzi,R1304VM7,CLORPROFAM,0.0
roseto degli abruzzi,R1304VM7,ENDOSULFAN-SOLFATO,0.0
roseto degli abruzzi,R1304VM7,CICLOATO,0.0
roseto degli abruzzi,R1304VM7,ESACLOROBENZENE,0.0
roseto degli abruzzi,R1304VM7,FENITROTION,0.0
roseto degli abruzzi,R1304VM7,SIMAZINA,0.0
roseto degli abruzzi,R1304VM7,PROPAZINA,0.0
roseto degli abruzzi,R1304VM7,CARBOFURAN,0.0
roseto degli abruzzi,R1304VM7,TRIFLURALIN,0.0
roseto degli abruzzi,R1304VM7,ALACLOR,0.0
roseto degli abruzzi,R1304VM7,CLOROTALONIL,0.0
roseto degli abruzzi,R1304VM7,ATRAZINA,0.0
roseto degli abruzzi,R1304VM7,OXADIAZON,0.0
roseto degli abruzzi,R1304VM7,PROPIZAMIDE,0.0
roseto degli abruzzi,R1304VM7,CLORPIRIFOS,0.0
roseto degli abruzzi,R1304VM7,PARATION-METILE,0.0
roseto degli abruzzi,R1304VM7,FORATE,0.0
roseto degli abruzzi,R1304VM7,METOBROMURON,0.0
roseto degli abruzzi,R1304VM7,ESACLOROCICLOESANO alfa,0.0
roseto degli abruzzi,R1304VM7,ESACLOROCICLOESANO beta,0.0
roseto degli abruzzi,R1304VM7,ESACLOROCICLOESANO delta,0.0
roseto degli abruzzi,R1304VM7,LINURON,0.0
roseto degli abruzzi,R1304VM7,"ENDOSULFAN, beta",0.0
roseto degli abruzzi,R1304VM7,"DDE, op",0.0
roseto degli abruzzi,R1304VM7,PENDIMETALIN,0.0
roseto degli abruzzi,R1304VM7,"DDT, pp",0.0
roseto degli abruzzi,R1304VM7,METOLACLOR,0.0
roseto degli abruzzi,R1304VM7,"DDD, op",0.0
roseto degli abruzzi,R1304VM7,TRIADIMENOL,0.0
roseto degli abruzzi,R1304VM7,CLORPIRIFOS-METILE,0.0
roseto degli abruzzi,R1304VM7,PARATION-ETILE,0.0
roseto degli abruzzi,R1304VM7,METALAXIL,0.0
roseto degli abruzzi,R1304VM7,ESACLOROCICLOESANO gamma,0.0
roseto degli abruzzi,R1304VM7,FENARIMOL,0.0
roseto degli abruzzi,R1304VM7,ATRAZINA DESETIL,0.0
roseto degli abruzzi,R1304VM7,METALAXIL-M,0.0
roseto degli abruzzi,R1304VM7,BENALAXIL,0.0
roseto degli abruzzi,R1304VM7,PROMETRINA,0.0
roseto degli abruzzi,R1304VM7,EPTACLORO,0.0
roseto degli abruzzi,R1304VM7,OXADIXIL,0.0
roseto degli abruzzi,R1304VM7,AMETRINA,0.0
roseto degli abruzzi,R1304VM7,MICLOBUTANIL,0.0
cellino attanasio,R1305PM1,CLORPROFAM,0.0
cellino attanasio,R1305PM1,ENDOSULFAN-SOLFATO,0.0
cellino attanasio,R1305PM1,CICLOATO,0.0
cellino attanasio,R1305PM1,ESACLOROBENZENE,0.0
cellino attanasio,R1305PM1,FENITROTION,0.0
cellino attanasio,R1305PM1,SIMAZINA,0.0
cellino attanasio,R1305PM1,PROPAZINA,0.0
cellino attanasio,R1305PM1,CARBOFURAN,0.0
cellino attanasio,R1305PM1,TRIFLURALIN,0.0
cellino attanasio,R1305PM1,ALACLOR,0.0
cellino attanasio,R1305PM1,CLOROTALONIL,0.0
cellino attanasio,R1305PM1,ATRAZINA,0.0
cellino attanasio,R1305PM1,OXADIAZON,0.0
cellino attanasio,R1305PM1,PROPIZAMIDE,0.0
cellino attanasio,R1305PM1,CLORPIRIFOS,0.0
cellino attanasio,R1305PM1,PARATION-METILE,0.0
cellino attanasio,R1305PM1,FORATE,0.0
cellino attanasio,R1305PM1,METOBROMURON,0.0
cellino attanasio,R1305PM1,ESACLOROCICLOESANO alfa,0.0
cellino attanasio,R1305PM1,ESACLOROCICLOESANO beta,0.0
cellino attanasio,R1305PM1,ESACLOROCICLOESANO delta,0.0
cellino attanasio,R1305PM1,PROCIMIDONE,0.0
cellino attanasio,R1305PM1,LINURON,0.0
cellino attanasio,R1305PM1,"ENDOSULFAN, beta",0.0
cellino attanasio,R1305PM1,"DDE, op",0.0
cellino attanasio,R1305PM1,PENDIMETALIN,0.0
cellino attanasio,R1305PM1,"DDT, pp",0.0
cellino attanasio,R1305PM1,METOLACLOR,0.0
cellino attanasio,R1305PM1,"DDD, op",0.0
cellino attanasio,R1305PM1,TRIADIMENOL,0.0
cellino attanasio,R1305PM1,CLORPIRIFOS-METILE,0.0
cellino attanasio,R1305PM1,PARATION-ETILE,0.0
cellino attanasio,R1305PM1,METALAXIL,0.0
cellino attanasio,R1305PM1,ESACLOROCICLOESANO gamma,0.0
cellino attanasio,R1305PM1,FENARIMOL,0.0
cellino attanasio,R1305PM1,ATRAZINA DESETIL,0.0
cellino attanasio,R1305PM1,METALAXIL-M,0.0
cellino attanasio,R1305PM1,BENALAXIL,0.0
cellino attanasio,R1305PM1,PROMETRINA,0.0
cellino attanasio,R1305PM1,EPTACLORO,0.0
cellino attanasio,R1305PM1,OXADIXIL,0.0
cellino attanasio,R1305PM1,AMETRINA,0.0
cellino attanasio,R1305PM1,MICLOBUTANIL,0.0
città sant' angelo,R1305PM3,METALAXIL,0.025
città sant' angelo,R1305PM3,ESACLOROBENZENE,0.0
città sant' angelo,R1305PM3,CLORPROFAM,0.0
città sant' angelo,R1305PM3,ENDOSULFAN-SOLFATO,0.0
città sant' angelo,R1305PM3,CICLOATO,0.0
città sant' angelo,R1305PM3,FENITROTION,0.0
città sant' angelo,R1305PM3,SIMAZINA,0.0
città sant' angelo,R1305PM3,PROPAZINA,0.0
città sant' angelo,R1305PM3,CARBOFURAN,0.0
città sant' angelo,R1305PM3,TRIFLURALIN,0.0
città sant' angelo,R1305PM3,ALACLOR,0.0
città sant' angelo,R1305PM3,CLOROTALONIL,0.0
città sant' angelo,R1305PM3,ATRAZINA,0.0
città sant' angelo,R1305PM3,OXADIAZON,0.0
città sant' angelo,R1305PM3,PROPIZAMIDE,0.0
città sant' angelo,R1305PM3,CLORPIRIFOS,0.0
città sant' angelo,R1305PM3,PARATION-METILE,0.0
città sant' angelo,R1305PM3,FORATE,0.0
città sant' angelo,R1305PM3,METOBROMURON,0.0
città sant' angelo,R1305PM3,ESACLOROCICLOESANO alfa,0.0
città sant' angelo,R1305PM3,ESACLOROCICLOESANO beta,0.0
città sant' angelo,R1305PM3,ESACLOROCICLOESANO delta,0.0
città sant' angelo,R1305PM3,PROCIMIDONE,0.0
città sant' angelo,R1305PM3,LINURON,0.0
città sant' angelo,R1305PM3,"ENDOSULFAN, beta",0.0
città sant' angelo,R1305PM3,"DDE, op",0.0
città sant' angelo,R1305PM3,PENDIMETALIN,0.0
città sant' angelo,R1305PM3,"DDT, pp",0.0
città sant' angelo,R1305PM3,METOLACLOR,0.0
città sant' angelo,R1305PM3,"DDD, op",0.0
città sant' angelo,R1305PM3,TRIADIMENOL,0.0
città sant' angelo,R1305PM3,CLORPIRIFOS-METILE,0.0
città sant' angelo,R1305PM3,PARATION-ETILE,0.0
città sant' angelo,R1305PM3,ESACLOROCICLOESANO gamma,0.0
città sant' angelo,R1305PM3,FENARIMOL,0.0
città sant' angelo,R1305PM3,ATRAZINA DESETIL,0.0
città sant' angelo,R1305PM3,METALAXIL-M,0.0
città sant' angelo,R1305PM3,BENALAXIL,0.0
città sant' angelo,R1305PM3,PROMETRINA,0.0
città sant' angelo,R1305PM3,EPTACLORO,0.0
città sant' angelo,R1305PM3,OXADIXIL,0.0
città sant' angelo,R1305PM3,AMETRINA,0.0
città sant' angelo,R1305PM3,MICLOBUTANIL,0.0
anversa degli abruzzi,R1307SA36BIS,PROPIZAMIDE,0.0
anversa degli abruzzi,R1307SA36BIS,CICLOATO,0.0
anversa degli abruzzi,R1307SA36BIS,ESACLOROBENZENE,0.0
anversa degli abruzzi,R1307SA36BIS,FENITROTION,0.0
anversa degli abruzzi,R1307SA36BIS,SIMAZINA,0.0
anversa degli abruzzi,R1307SA36BIS,PROPAZINA,0.0
anversa degli abruzzi,R1307SA36BIS,CARBOFURAN,0.0
anversa degli abruzzi,R1307SA36BIS,TRIFLURALIN,0.0
anversa degli abruzzi,R1307SA36BIS,ALACLOR,0.0
anversa degli abruzzi,R1307SA36BIS,CLOROTALONIL,0.0
anversa degli abruzzi,R1307SA36BIS,ATRAZINA,0.0
anversa degli abruzzi,R1307SA36BIS,OXADIAZON,0.0
anversa degli abruzzi,R1307SA36BIS,ENDOSULFAN-SOLFATO,0.0
anversa degli abruzzi,R1307SA36BIS,CLORPIRIFOS,0.0
anversa degli abruzzi,R1307SA36BIS,PARATION-METILE,0.0
anversa degli abruzzi,R1307SA36BIS,FORATE,0.0
anversa degli abruzzi,R1307SA36BIS,METOBROMURON,0.0
anversa degli abruzzi,R1307SA36BIS,ESACLOROCICLOESANO alfa,0.0
anversa degli abruzzi,R1307SA36BIS,ESACLOROCICLOESANO beta,0.0
anversa degli abruzzi,R1307SA36BIS,ESACLOROCICLOESANO delta,0.0
anversa degli abruzzi,R1307SA36BIS,PROCIMIDONE,0.0
anversa degli abruzzi,R1307SA36BIS,LINURON,0.0
anversa degli abruzzi,R1307SA36BIS,"ENDOSULFAN, beta",0.0
anversa degli abruzzi,R1307SA36BIS,"DDE, op",0.0
anversa degli abruzzi,R1307SA36BIS,PENDIMETALIN,0.0
anversa degli abruzzi,R1307SA36BIS,"DDT, pp",0.0
anversa degli abruzzi,R1307SA36BIS,METOLACLOR,0.0
anversa degli abruzzi,R1307SA36BIS,"DDD, op",0.0
anversa degli abruzzi,R1307SA36BIS,TRIADIMENOL,0.0
anversa degli abruzzi,R1307SA36BIS,CLORPIRIFOS-METILE,0.0
anversa degli abruzzi,R1307SA36BIS,PARATION-ETILE,0.0
anversa degli abruzzi,R1307SA36BIS,METALAXIL,0.0
anversa degli abruzzi,R1307SA36BIS,ESACLOROCICLOESANO gamma,0.0
anversa degli abruzzi,R1307SA36BIS,FENARIMOL,0.0
anversa degli abruzzi,R1307SA36BIS,ATRAZINA DESETIL,0.0
anversa degli abruzzi,R1307SA36BIS,CLORPROFAM,0.0
anversa degli abruzzi,R1307SA36BIS,METALAXIL-M,0.0
anversa degli abruzzi,R1307SA36BIS,BENALAXIL,0.0
anversa degli abruzzi,R1307SA36BIS,PROMETRINA,0.0
anversa degli abruzzi,R1307SA36BIS,EPTACLORO,0.0
anversa degli abruzzi,R1307SA36BIS,OXADIXIL,0.0
anversa degli abruzzi,R1307SA36BIS,AMETRINA,0.0
anversa degli abruzzi,R1307SA36BIS,MICLOBUTANIL,0.0
ortona,R1311MR3A,IMIDACLOPRID,0.021
ortona,R1311MR3A,ACETAMIPRID,0.0
ortona,R1311MR3A,TIACLOPRID,0.0
ortona,R1311MR3A,TIAMETOXAM,0.0
ortona,R1311MR3A,METIOCARB,0.0
ortona,R1311MR3A,CLOTHIANIDIN,0.0
ortona,R1311MR3A,METAFLUMIZONE,0.0
silvi ,R1315CR1,ATRAZINA DESETIL,0.0
silvi ,R1315CR1,CLORPROFAM,0.0
silvi ,R1315CR1,ENDOSULFAN-SOLFATO,0.0
silvi ,R1315CR1,CICLOATO,0.0
silvi ,R1315CR1,ESACLOROBENZENE,0.0
silvi ,R1315CR1,FENITROTION,0.0
silvi ,R1315CR1,SIMAZINA,0.0
silvi ,R1315CR1,PROPAZINA,0.0
silvi ,R1315CR1,CARBOFURAN,0.0
silvi ,R1315CR1,TRIFLURALIN,0.0
silvi ,R1315CR1,ALACLOR,0.0
silvi ,R1315CR1,CLOROTALONIL,0.0
silvi ,R1315CR1,ATRAZINA,0.0
silvi ,R1315CR1,OXADIAZON,0.0
silvi ,R1315CR1,PROPIZAMIDE,0.0
silvi ,R1315CR1,CLORPIRIFOS,0.0
silvi ,R1315CR1,PARATION-METILE,0.0
silvi ,R1315CR1,FORATE,0.0
silvi ,R1315CR1,METOBROMURON,0.0
silvi ,R1315CR1,ESACLOROCICLOESANO alfa,0.0
silvi ,R1315CR1,ESACLOROCICLOESANO beta,0.0
silvi ,R1315CR1,ESACLOROCICLOESANO delta,0.0
silvi ,R1315CR1,PROCIMIDONE,0.0
silvi ,R1315CR1,LINURON,0.0
silvi ,R1315CR1,"ENDOSULFAN, beta",0.0
silvi ,R1315CR1,"DDE, op",0.0
silvi ,R1315CR1,PENDIMETALIN,0.0
silvi ,R1315CR1,"DDT, pp",0.0
silvi ,R1315CR1,METOLACLOR,0.0
silvi ,R1315CR1,"DDD, op",0.0
